R1,R2,R3,R4,R5,R6,R7,R8,I1,I2,I3,I4,I5,I6,I7,I8,A1,A2,A3,A4,A5,A6,A7,A8,S1,S2,S3,S4,S5,S6,S7,S8,E1,E2,E3,E4,E5,E6,E7,E8,C1,C2,C3,C4,C5,C6,C7,C8,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,major,R,I,A,S,E,C,cluster
3,4,2,2,1,3,1,2,5,5,5,5,5,5,4,3,4,5,2,5,4,4,1,4,5,4,5,5,5,5,5,4,1,2,2,3,3,1,1,1,1,1,1,1,2,1,1,1,6,4,5,5,6,5,7,3,5,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,3,2,2,21,1,3,1,4,1,1,2,psychology,18,37,29,38,14,9,51
3,2,1,1,1,2,1,3,4,4,4,4,3,4,3,4,3,2,3,4,5,5,3,3,5,5,5,4,5,5,5,5,2,2,3,3,3,4,3,4,2,2,3,1,2,1,2,2,6,5,7,5,7,7,7,1,7,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,20,1,0,2,5,2,1,4,psychology,14,30,28,39,24,15,51
1,1,1,1,1,1,1,1,4,2,3,4,3,3,4,4,3,4,4,5,4,2,1,4,5,4,2,5,4,4,5,3,3,2,3,4,4,4,3,2,2,2,2,3,3,2,2,2,7,3,6,3,7,3,7,1,4,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,20,1,1,1,1,2,1,2,psychology,8,27,27,32,25,18,51
1,3,1,1,1,3,1,1,3,5,5,1,5,5,3,2,3,5,4,3,2,1,3,3,3,5,5,5,5,5,5,5,1,2,3,3,5,4,3,4,1,1,1,1,1,3,1,2,7,3,6,5,7,1,7,1,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,19,1,12,1,4,2,1,2,psychology,12,29,24,38,25,11,51
1,1,1,2,1,1,1,1,3,5,5,4,5,5,4,3,5,3,5,4,3,5,5,4,3,3,4,4,4,4,5,3,1,3,2,3,2,4,1,3,3,1,2,2,3,2,1,1,7,5,7,3,7,1,5,1,6,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,2,3,2,1,26,1,1,1,4,1,1,2,psychology,9,34,34,30,19,15,51
1,1,1,2,1,2,1,1,5,5,5,4,4,3,4,3,4,4,3,4,4,4,3,3,5,5,5,4,5,5,5,4,1,1,2,3,5,2,3,3,1,1,1,2,1,1,1,1,7,6,5,2,6,2,7,1,6,3,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,1,2,2,22,1,1,1,4,2,1,2,psychology,10,33,29,38,20,9,51
1,1,1,1,1,1,1,3,4,4,4,4,3,4,3,2,3,2,4,4,3,4,3,4,4,3,4,4,5,5,5,3,2,3,2,3,3,4,2,5,2,1,1,2,1,2,2,1,6,3,5,2,6,2,7,5,6,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,24,1,7,1,5,2,1,3,psychology,10,28,27,33,24,12,51
1,2,1,1,1,1,1,1,4,4,5,4,4,4,4,4,2,4,5,4,4,5,4,5,4,5,4,4,5,5,5,4,1,1,1,5,1,2,4,2,1,2,1,1,1,1,1,1,5,2,5,6,7,6,7,3,3,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,28,1,4,1,4,1,1,1,psychology,9,33,33,36,17,9,51
1,1,1,1,1,1,1,1,4,5,5,4,4,5,4,1,3,5,4,5,4,5,4,4,4,4,5,4,5,5,5,4,2,3,3,3,2,3,3,4,1,1,2,2,2,1,2,2,6,6,7,7,6,4,6,4,1,3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,2,2,2,2,20,1,7,2,4,1,1,2,psychology,8,32,34,36,23,13,51
1,1,1,1,1,1,1,1,5,3,4,5,4,1,4,1,3,4,2,5,5,4,3,2,5,5,5,5,5,4,4,4,1,2,4,2,4,4,3,1,1,1,1,1,1,1,1,1,6,6,7,7,3,7,7,5,5,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,38,2,7,1,3,2,2,3,psychology,8,27,28,37,21,8,51
3,2,1,2,1,3,1,1,5,0,3,4,5,3,4,4,5,3,5,5,5,5,1,4,5,4,5,5,5,4,5,4,3,3,3,1,3,3,3,5,1,1,1,1,1,2,1,1,7,4,6,4,6,2,7,3,3,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,1,2,22,1,6,1,4,1,1,3,psychology,14,28,33,37,24,9,51
3,1,1,4,1,2,4,1,5,5,5,5,5,4,4,3,4,5,4,4,5,5,4,5,4,4,5,5,5,4,4,2,4,2,4,2,1,4,5,4,1,2,1,2,4,1,1,1,7,3,7,2,7,2,7,6,7,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,3,1,2,15,1,2,3,4,2,1,2,psychology,17,36,36,33,26,13,51
1,1,1,3,1,1,1,4,5,3,4,5,5,4,4,1,1,5,2,3,3,5,5,1,5,5,5,5,5,5,5,3,1,1,5,5,5,1,1,1,3,1,3,3,4,1,1,3,3,6,7,7,7,6,7,3,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,1,1,26,1,12,3,3,1,1,2,psychology,13,31,25,38,20,19,51
1,1,1,1,1,1,1,1,3,3,4,4,3,4,2,5,3,5,4,5,5,4,3,5,5,5,3,5,4,5,5,2,2,2,4,3,5,3,2,4,1,1,1,4,1,1,1,1,5,2,5,5,6,5,7,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,2,35,1,7,1,4,1,2,2,psychology,8,28,34,34,25,11,51
2,2,3,2,1,2,2,1,4,5,4,4,4,4,3,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,5,3,2,3,4,2,2,4,3,5,1,2,2,2,3,2,1,2,3,2,6,4,6,7,7,1,7,2,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,4,2,2,1,25,1,1,1,5,2,1,3,psychology,15,33,40,34,25,15,51
2,1,1,1,1,1,1,1,5,5,4,5,4,4,4,5,3,5,4,5,5,5,5,5,4,4,5,3,5,4,4,2,1,2,4,1,4,2,1,4,1,4,1,1,2,1,1,4,6,2,6,6,7,7,7,1,2,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,2,3,2,2,19,1,2,2,4,2,1,2,psychology,9,36,37,31,19,15,51
1,1,1,1,1,2,1,1,4,4,3,3,4,3,4,3,2,2,4,4,5,5,2,2,4,4,5,2,5,3,4,4,1,4,3,1,2,2,2,5,2,2,2,1,1,2,1,2,5,2,5,3,6,1,7,6,4,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,3,2,1,2,30,1,7,1,4,1,1,0,psychology,9,28,26,31,20,13,51
3,1,1,1,1,3,1,2,4,5,4,3,1,5,2,4,2,4,4,4,4,3,5,4,4,5,5,5,5,5,5,4,3,3,3,2,2,3,3,3,1,3,2,1,1,3,2,2,6,2,6,6,6,2,6,2,6,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,22,1,1,1,4,1,1,2,psychology,13,28,30,38,22,15,51
4,2,1,2,1,2,2,2,4,5,4,4,2,4,2,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,5,4,2,3,2,3,2,3,3,3,1,2,1,2,1,3,2,2,6,2,6,6,6,2,6,2,6,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,22,1,1,1,4,1,1,2,psychology,16,29,33,35,21,14,51
3,1,1,1,1,1,1,1,5,5,5,5,3,3,3,5,5,5,5,5,5,5,1,5,5,3,5,5,5,5,5,5,1,1,5,1,5,3,5,1,1,3,1,1,1,1,3,5,7,6,6,1,6,1,5,5,5,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,2,1,2,2,17,1,10,1,1,1,1,3,psychology,10,34,36,38,22,16,51
1,1,1,1,1,4,1,1,4,5,5,4,5,4,4,1,5,5,1,4,5,5,1,5,5,5,5,2,5,2,4,4,4,1,5,5,1,2,4,1,2,1,1,2,1,1,1,1,5,5,5,7,5,5,7,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,1,38,1,7,1,4,2,1,5,psychology,11,32,31,32,23,10,51
4,1,1,1,2,1,1,1,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,2,1,4,4,5,4,1,5,1,1,1,4,2,1,1,1,7,7,7,6,7,3,7,7,3,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,2,21,1,4,1,1,2,1,4,psychology,12,39,38,38,26,12,51
1,1,1,1,1,1,1,1,3,4,4,4,3,3,3,3,2,3,3,5,5,5,2,4,5,5,5,4,5,5,5,5,2,3,4,3,2,3,3,4,1,2,1,1,1,2,2,1,6,1,6,4,7,6,7,5,6,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,16,1,6,1,4,2,1,2,psychology,8,27,29,39,24,11,51
1,1,1,1,1,3,1,1,4,4,4,4,3,4,1,4,3,4,3,4,3,4,1,4,4,5,4,5,5,3,3,3,1,5,4,4,4,4,4,1,1,1,1,1,1,2,1,1,6,3,6,3,6,3,6,2,6,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,23,1,4,1,5,1,1,3,psychology,10,28,26,32,27,9,51
1,1,3,1,1,2,1,1,3,5,5,2,4,4,2,2,4,5,5,5,5,4,5,2,5,3,5,4,5,4,5,2,3,4,4,2,3,4,4,3,1,1,1,1,1,2,1,1,5,5,2,5,6,6,7,2,5,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,4,2,1,1,33,1,4,1,4,1,1,4,psychology,11,27,35,33,27,9,51
1,2,1,1,1,1,1,2,5,4,4,5,4,4,4,3,3,5,5,5,5,4,4,5,5,5,5,4,5,5,5,3,1,2,2,4,1,2,1,3,1,2,1,1,1,1,1,1,7,2,6,1,7,5,7,5,7,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,28,1,7,1,0,2,1,1,psychology,10,33,36,37,16,9,51
3,1,1,1,1,1,2,2,5,3,4,4,4,4,4,2,4,4,4,5,4,4,3,4,4,5,4,4,5,4,4,4,2,4,2,3,3,4,3,4,1,2,1,1,1,3,2,2,5,2,5,5,5,5,6,5,5,5,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,1,54,1,4,1,4,1,2,3,psychology,12,30,32,34,25,13,51
1,2,2,3,2,2,2,1,5,4,3,5,3,4,3,3,4,4,4,4,5,4,4,3,2,4,4,4,4,4,4,4,1,2,3,4,2,2,2,4,2,2,2,2,1,2,2,2,6,1,5,2,7,4,7,5,6,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,2,23,1,10,1,1,1,1,2,psychology,15,30,32,30,20,15,51
3,1,1,1,3,1,4,2,5,5,4,3,4,5,5,5,1,4,3,3,5,1,5,5,4,3,4,1,5,5,5,3,1,5,3,5,4,5,3,5,1,3,1,2,1,3,1,1,1,1,6,7,7,1,7,7,4,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,2,2,17,0,2,2,5,2,1,2,psychology,16,36,27,30,31,13,51
1,1,1,2,2,1,1,1,4,4,4,4,4,4,3,4,4,4,4,5,5,5,3,3,4,4,4,4,4,3,4,4,4,1,4,3,5,4,4,2,2,1,1,3,3,2,2,1,7,5,6,5,7,3,7,3,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,20,1,12,1,4,2,1,2,psychology,10,31,33,31,27,15,51
4,3,1,1,1,3,2,2,5,4,4,5,4,5,4,4,5,4,5,5,5,5,4,4,5,5,5,4,5,5,4,5,1,4,5,4,4,3,4,5,1,2,1,1,1,1,2,1,3,5,5,5,7,6,7,6,4,4,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,4,2,2,1,24,1,4,1,4,1,1,3,psychology,17,35,37,38,30,10,51
1,1,1,1,1,1,1,1,3,4,4,3,3,4,2,3,3,5,4,5,5,5,3,5,5,5,4,5,5,5,5,5,1,1,3,3,2,3,4,2,1,1,2,2,3,1,2,1,4,1,2,5,6,5,7,7,3,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,2,1,34,1,12,1,3,1,1,1,psychology,8,26,35,39,19,13,51
1,1,1,3,1,3,1,3,3,4,1,4,3,5,3,4,1,4,4,4,3,5,1,5,3,5,4,4,5,5,5,3,2,1,3,1,2,1,3,4,1,1,2,1,1,1,1,1,6,7,6,6,5,6,7,3,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,23,1,4,1,5,1,1,3,psychology,14,27,27,34,17,9,51
1,2,3,1,1,1,1,1,5,5,5,5,5,5,5,3,3,1,4,5,5,5,3,1,5,5,5,5,5,5,5,5,3,3,3,3,2,3,3,3,3,1,1,1,1,1,1,1,5,5,5,5,3,5,7,1,5,2,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,3,3,2,1,24,1,7,1,4,1,1,4,psychology,11,38,27,40,23,10,51
3,1,1,1,1,1,1,1,4,5,5,5,1,5,1,4,5,5,5,5,5,5,3,4,4,5,4,5,5,4,4,1,2,1,4,2,3,1,3,1,2,1,1,1,1,1,1,1,7,5,7,3,7,1,7,2,5,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,1,2,1,22,1,7,1,4,1,1,3,psychology,10,30,37,32,17,9,51
1,1,1,1,1,1,1,1,4,5,3,4,4,5,4,2,5,5,5,5,5,5,4,5,5,3,5,4,4,3,2,1,2,3,3,1,2,1,3,2,3,1,2,2,2,2,1,1,7,6,6,2,5,1,6,6,3,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,2,2,22,1,2,1,5,1,1,2,psychology,8,31,39,27,17,14,51
4,2,1,4,1,1,1,1,5,4,4,4,5,3,4,4,3,4,4,4,4,4,1,4,2,5,5,3,5,4,4,5,2,3,1,3,3,3,1,2,1,2,1,1,3,2,1,1,6,2,7,5,7,7,7,6,2,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,2,17,1,4,2,5,2,1,2,psychology,15,33,28,33,18,12,51
2,1,1,1,1,1,1,1,5,3,4,4,4,2,4,1,3,5,5,4,4,5,1,3,5,4,4,3,5,4,5,4,3,1,3,4,2,1,3,4,3,1,1,2,2,1,3,1,6,6,5,6,6,2,6,2,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,27,1,1,1,5,2,2,2,psychology,9,27,30,34,21,14,51
2,1,1,1,1,1,1,1,4,4,3,5,4,4,4,1,3,4,3,3,3,3,2,3,4,5,4,4,5,5,5,5,3,2,5,1,3,1,4,5,1,2,1,3,1,1,1,1,6,5,4,7,6,3,7,5,4,4,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,3,2,2,24,1,1,1,4,1,1,1,psychology,9,29,24,37,24,11,51
4,1,1,2,1,1,1,1,5,4,4,5,2,3,2,3,4,4,4,4,4,5,3,4,5,5,5,5,5,5,5,5,3,4,2,3,3,3,2,3,2,4,1,2,2,2,1,1,7,6,7,1,7,2,6,3,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,18,1,7,1,3,2,1,3,psychology,12,28,32,40,23,15,51
1,2,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,4,5,5,5,5,2,5,5,5,5,2,5,5,5,5,2,1,5,5,4,1,1,1,2,1,2,1,1,1,1,1,5,5,7,7,7,7,7,5,7,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,2,2,20,1,1,1,1,2,1,0,psychology,9,36,36,37,20,10,51
3,2,1,2,1,2,1,2,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,5,3,3,5,4,5,4,2,3,2,3,3,3,3,4,1,2,1,3,2,2,2,2,6,6,3,2,7,2,6,3,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,2,2,25,1,1,1,4,2,1,3,psychology,14,27,26,32,23,15,51
1,1,1,1,1,1,1,1,3,5,5,3,2,5,3,4,4,3,5,5,4,5,3,3,5,5,5,3,5,4,4,4,1,1,1,3,1,3,1,3,1,1,1,1,1,1,1,1,3,2,5,4,7,4,5,5,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,2,2,1,19,1,1,1,4,0,1,3,psychology,8,30,32,35,14,8,51
1,2,1,1,1,1,1,1,4,4,4,3,4,5,3,4,3,5,3,4,5,5,2,5,3,5,5,5,5,5,4,5,1,3,4,4,3,3,1,1,1,1,1,1,1,1,1,1,6,6,6,6,7,2,5,5,5,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,28,1,1,1,4,1,1,4,psychology,9,31,32,37,20,8,51
1,1,1,1,1,1,1,1,5,5,5,5,4,4,3,4,5,5,5,5,5,5,1,5,5,4,3,4,5,1,3,2,2,3,3,4,4,3,3,2,1,1,1,2,1,1,1,1,6,3,6,3,7,3,6,4,4,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,3,3,2,2,34,1,2,1,4,1,3,2,psychology,8,35,36,27,24,9,51
2,3,1,1,1,1,1,1,4,5,4,4,4,5,4,4,4,5,4,4,5,4,3,4,4,5,4,4,5,4,4,3,4,3,5,4,4,2,3,3,2,1,1,1,1,1,1,2,6,7,3,7,6,3,6,2,6,2,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,3,2,2,1,22,1,1,2,4,1,1,2,psychology,11,34,33,33,28,10,51
2,2,1,2,1,1,1,2,4,5,4,4,4,4,3,2,4,5,4,4,5,3,1,5,5,3,4,5,5,3,4,2,2,2,2,5,3,2,4,3,2,1,2,4,2,2,2,2,6,5,6,6,4,5,6,2,3,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,22,1,1,1,4,1,1,2,psychology,12,30,31,31,23,17,51
2,1,2,2,1,2,1,1,4,4,4,4,4,3,3,2,2,3,3,4,4,3,4,3,4,5,4,4,4,4,3,3,2,2,3,2,3,3,1,3,2,2,2,2,1,1,1,2,6,4,5,2,7,4,6,3,6,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,2,26,1,1,2,4,2,1,2,psychology,12,28,26,31,19,13,51
3,1,1,1,1,1,2,1,4,5,5,3,4,5,4,4,3,3,3,4,4,4,3,4,4,5,5,4,5,4,5,4,3,4,3,4,3,3,3,4,1,3,3,1,1,2,1,1,3,4,5,6,6,4,7,1,5,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,2,33,1,4,1,4,1,1,2,psychology,11,34,28,36,27,13,51
2,2,1,1,1,2,2,2,5,5,4,5,5,5,5,4,4,5,5,4,5,5,5,4,4,5,3,3,3,5,4,4,2,2,3,1,4,3,4,2,1,2,1,1,3,1,2,2,7,6,4,1,7,1,6,5,6,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,20,1,6,1,4,1,1,3,psychology,13,38,37,31,21,13,51
1,1,1,2,1,1,1,1,5,5,5,5,3,5,1,5,4,4,5,4,3,3,5,3,4,5,5,5,4,4,4,1,5,2,2,1,2,2,5,2,1,1,2,1,1,1,1,1,7,1,7,1,7,2,7,3,4,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3,2,2,1,20,1,2,1,4,2,1,2,psychology,9,34,31,32,21,9,51
1,1,1,1,1,1,1,1,5,4,4,4,5,4,4,1,2,5,4,3,5,4,5,1,5,5,3,4,5,3,4,4,3,1,4,3,4,5,1,3,1,1,1,1,1,1,1,1,7,6,7,7,7,1,7,1,5,5,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,25,1,10,1,5,1,2,2,psychology,8,31,29,33,24,8,51
4,1,1,2,1,2,1,1,5,3,3,4,2,3,2,3,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,3,3,3,3,3,3,3,2,1,3,1,2,1,1,1,1,7,5,7,2,7,4,7,5,6,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,1,18,1,7,1,3,1,1,3,psychology,13,25,39,39,23,11,51
1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,2,2,4,5,5,5,4,5,4,4,4,5,5,5,5,4,4,3,2,4,2,4,4,4,4,1,1,1,1,4,1,2,1,6,5,2,5,7,2,7,5,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,17,1,4,1,4,2,1,2,psychology,8,30,34,36,27,12,51
1,1,1,3,1,1,1,2,4,3,3,4,3,3,3,2,5,5,4,5,5,5,5,4,5,5,5,1,5,5,5,4,1,3,2,1,3,3,2,5,1,2,1,1,1,4,2,2,2,5,5,7,6,6,5,5,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2,1,1,1,19,1,2,2,4,1,1,2,psychology,11,25,38,35,20,14,51
1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,3,3,3,4,4,5,5,5,4,5,4,5,4,5,5,1,3,1,3,2,2,1,3,1,1,1,2,1,2,1,1,2,5,7,7,5,6,7,5,5,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,27,1,1,1,4,0,1,3,psychology,8,40,30,37,16,10,51
2,1,3,1,2,2,2,2,4,4,4,4,3,5,2,3,4,4,5,3,2,4,3,4,3,5,5,4,5,4,4,4,1,2,3,4,3,4,2,3,1,1,1,2,2,2,1,2,7,3,6,4,6,4,6,3,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,2,20,1,4,1,5,2,1,1,psychology,15,29,29,34,22,12,51
2,1,1,3,1,4,1,2,4,5,4,5,3,4,3,3,4,4,5,5,4,5,4,4,5,5,5,5,5,5,4,4,2,1,2,4,4,2,4,2,1,1,1,1,2,1,1,1,6,5,5,4,7,2,7,1,4,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,27,1,4,1,4,1,1,2,psychology,15,31,35,38,21,9,51
2,1,1,1,1,1,1,1,5,5,4,5,4,4,3,3,2,4,4,3,4,4,4,5,5,4,5,5,5,4,4,5,3,3,3,3,3,4,3,3,1,1,1,1,1,1,1,1,7,3,7,6,5,1,7,3,5,3,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,2,2,1,23,1,9,1,4,1,1,2,psychology,9,33,30,37,25,8,51
2,2,2,2,2,2,2,2,4,4,3,4,4,4,3,3,5,5,4,5,5,5,4,4,4,5,5,3,5,4,3,4,4,2,4,2,3,3,3,3,2,2,2,2,3,2,2,2,5,5,3,6,5,3,4,3,2,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,3,3,2,2,22,1,4,1,4,1,1,1,psychology,16,29,37,33,24,17,51
2,2,2,3,2,2,2,2,4,4,4,3,4,4,3,3,4,4,4,4,5,5,5,4,3,4,4,4,4,5,5,4,2,3,3,4,2,4,4,3,2,2,1,2,1,1,2,2,6,4,6,7,6,3,7,5,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,25,1,12,1,5,1,1,2,psychology,17,29,35,33,25,13,51
1,3,2,1,1,2,1,2,4,5,5,4,4,3,4,3,4,4,5,4,4,4,4,3,5,3,4,3,5,5,4,4,3,1,3,2,3,3,3,1,2,1,1,2,2,3,1,1,7,7,7,2,6,3,6,2,6,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,3,2,1,1,32,1,7,1,4,1,2,2,psychology,13,32,32,33,19,13,51
3,1,1,1,1,1,1,1,5,5,5,1,3,5,1,4,4,4,5,4,5,5,1,5,3,5,2,3,5,5,5,3,1,3,4,3,1,4,3,4,1,1,1,1,1,3,1,1,7,5,6,7,6,4,7,1,4,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,33,1,12,0,0,2,2,0,psychology,10,29,33,31,23,10,51
3,1,1,2,2,1,1,1,5,5,4,2,2,4,3,3,3,3,5,5,5,4,5,4,5,5,5,4,5,5,5,5,4,2,2,4,2,2,3,5,3,3,2,2,1,3,1,1,7,5,7,6,6,1,7,5,3,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,26,1,12,1,4,1,2,2,psychology,12,28,34,39,24,16,51
3,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,4,4,4,4,3,3,4,5,4,5,4,5,5,5,4,4,1,3,3,3,3,3,3,1,1,1,1,3,3,1,1,1,6,7,4,6,7,7,4,3,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,3,3,2,2,22,1,2,1,4,1,1,3,psychology,10,40,27,37,23,12,51
2,1,1,2,1,2,1,1,4,5,5,5,5,5,5,4,4,5,4,5,5,5,4,5,4,5,5,3,5,5,5,5,2,2,3,3,3,3,1,2,2,2,2,3,4,3,2,2,6,1,7,3,7,2,7,5,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,20,1,2,1,4,1,1,1,psychology,11,38,37,37,19,20,51
1,3,1,1,1,0,1,1,4,4,4,3,4,4,4,3,3,4,5,3,4,1,3,5,5,5,5,4,5,5,5,5,3,4,5,4,2,4,3,1,1,1,3,1,1,4,1,1,6,3,3,6,6,6,7,5,6,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,17,1,4,2,5,2,1,2,psychology,9,30,28,39,26,13,51
1,1,1,1,1,1,1,1,4,3,4,4,4,2,3,2,4,5,5,5,5,4,4,5,5,5,5,2,5,4,5,4,2,2,4,1,4,1,1,3,1,1,1,1,4,4,1,1,7,4,5,6,7,2,7,1,2,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,3,3,2,2,25,1,1,1,4,1,1,1,psychology,8,26,37,35,18,14,51
2,3,1,1,2,2,1,3,5,4,4,4,5,4,5,2,3,4,2,4,4,5,2,3,5,4,5,5,5,5,5,4,2,2,4,2,3,2,2,4,2,1,2,1,3,3,1,1,7,6,6,5,5,2,5,1,4,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,3,1,2,1,21,1,2,1,4,1,1,2,psychology,15,33,27,38,21,14,51
1,1,1,3,1,2,1,1,5,4,4,4,3,4,3,4,4,4,5,4,4,5,5,5,2,5,5,4,5,5,5,5,1,3,2,3,3,2,3,4,1,1,1,2,1,3,1,1,6,1,6,4,5,5,7,1,6,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,34,1,6,1,4,1,2,3,psychology,11,31,36,36,21,11,51
1,2,1,1,1,1,1,1,4,4,5,3,4,4,2,2,5,3,5,5,5,5,1,5,3,5,5,5,4,5,5,4,1,2,4,3,4,4,1,1,2,2,1,1,2,3,1,1,2,3,6,7,7,7,7,2,2,2,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,3,1,2,1,22,1,2,2,4,1,1,3,psychology,9,28,34,36,20,13,51
